tmp_yyh_app.user_id,tmp_yyh_app.appname,t05_yicheapp_user_behaviour_log.remote_addr,t05_yicheapp_user_behaviour_log.cityid,t05_yicheapp_user_behaviour_log.provinceid,t05_yicheapp_user_behaviour_log.time_iso8601,t05_yicheapp_user_behaviour_log.lau,t05_yicheapp_user_behaviour_log.lou,t05_yicheapp_user_behaviour_log.type,t05_yicheapp_user_behaviour_log.logact,t05_yicheapp_user_behaviour_log.v,t05_yicheapp_user_behaviour_log.info,t05_yicheapp_user_behaviour_log.tm,t05_yicheapp_user_behaviour_log.uid,t05_yicheapp_user_behaviour_log.os,t05_yicheapp_user_behaviour_log.acty,t05_yicheapp_user_behaviour_log.bn,t05_yicheapp_user_behaviour_log.osv,t05_yicheapp_user_behaviour_log.dvid,t05_yicheapp_user_behaviour_log.clicktime,t05_yicheapp_user_behaviour_log.flag,t05_yicheapp_user_behaviour_log.id,t05_yicheapp_user_behaviour_log.dk_pos,t05_yicheapp_user_behaviour_log.dk_pop,t05_yicheapp_user_behaviour_log.dk_keys,t05_yicheapp_user_behaviour_log.etl_dt
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,Screen Recorder 5+,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,Screen Recorder 5+,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,Screen Recorder 5+,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,Screen Recorder 5+,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,Screen Recorder 5+,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,MOMO陌陌,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,48,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,MOMO陌陌,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,47,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,MOMO陌陌,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,MOMO陌陌,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,MOMO陌陌,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,MOMO陌陌,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,MOMO陌陌,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,MOMO陌陌,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,迅游手游加速器,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,48,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,迅游手游加速器,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,47,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,迅游手游加速器,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,迅游手游加速器,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,迅游手游加速器,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,迅游手游加速器,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,迅游手游加速器,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,迅游手游加速器,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,易车,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,48,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,易车,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,47,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,易车,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,易车,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,易车,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,易车,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,易车,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,易车,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,赶集网,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,48,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,赶集网,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,47,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,赶集网,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,赶集网,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,赶集网,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,赶集网,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,赶集网,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,赶集网,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,华为应用市场,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,48,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,华为应用市场,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,47,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,华为应用市场,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,华为应用市场,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,华为应用市场,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,华为应用市场,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,华为应用市场,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,华为应用市场,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,百度输入法,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,48,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,百度输入法,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,47,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,百度输入法,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,百度输入法,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,百度输入法,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,百度输入法,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,百度输入法,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,百度输入法,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,滴滴出行,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,48,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,滴滴出行,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,47,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,滴滴出行,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,滴滴出行,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,滴滴出行,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,滴滴出行,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,滴滴出行,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,滴滴出行,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,时光书法,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,48,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,时光书法,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,47,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,时光书法,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,时光书法,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,时光书法,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,时光书法,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,时光书法,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,时光书法,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,抖音短视频,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,48,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,抖音短视频,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,47,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,抖音短视频,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,抖音短视频,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,抖音短视频,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,抖音短视频,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,抖音短视频,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,抖音短视频,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,屏幕录像,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,48,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,屏幕录像,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,47,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,屏幕录像,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2388,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,屏幕录像,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,14,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,屏幕录像,223.104.95.110,0,100000,10:11.3,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,1,46,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,NULL,NULL,NULL,NULL,2018/7/13
dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,屏幕录像,223.104.95.110,0,100000,10:22.1,25.421526,107.89818,useractions,,,,2018/7/13 14:10,-1,1,12,15,8.0.0,dvid@@@+/qFNsE6x/kEAu4PpMV5Dg==,NULL,NULL,2945,NULL,NULL,NULL,2018/7/13
